ncrna_id,drug_id,disease_id,label,split_role,source_dataset
1085,31,2,1,positive,dataset2
1085,31,24,2,positive,dataset2
1085,34,17,2,positive,dataset2
1085,39,6,2,positive,dataset2
1085,39,12,1,positive,dataset2
1085,39,23,2,positive,dataset2
1085,39,26,1,positive,dataset2
1085,41,15,2,positive,dataset2
1085,41,17,2,positive,dataset2
1085,42,2,1,positive,dataset2
1085,42,23,1,positive,dataset2
1085,42,23,2,positive,dataset2
1085,57,17,1,positive,dataset2
1085,58,6,1,positive,dataset2
1085,58,6,2,positive,dataset2
1085,60,2,1,positive,dataset2
1085,60,22,1,positive,dataset2
1085,60,22,2,positive,dataset2
1085,60,32,1,positive,dataset2
1085,72,25,2,positive,dataset2
1085,73,2,1,positive,dataset2
1085,84,6,2,positive,dataset2
1085,89,2,1,positive,dataset2
1085,121,36,2,positive,dataset2
1085,122,6,2,positive,dataset2
1085,137,17,2,positive,dataset2
1086,3,2,2,positive,dataset2
1086,21,42,1,positive,dataset2
1086,39,6,2,positive,dataset2
1086,42,23,1,positive,dataset2
1087,1,26,2,positive,dataset2
1087,3,2,1,positive,dataset2
1087,3,2,2,positive,dataset2
1087,3,30,2,positive,dataset2
1087,3,37,1,positive,dataset2
1087,20,2,2,positive,dataset2
1087,20,18,2,positive,dataset2
1087,21,2,1,positive,dataset2
1087,21,2,2,positive,dataset2
1087,21,17,1,positive,dataset2
1087,21,17,2,positive,dataset2
1087,21,22,2,positive,dataset2
1087,21,30,2,positive,dataset2
1087,21,36,1,positive,dataset2
1087,21,42,1,positive,dataset2
1087,21,47,2,positive,dataset2
1087,21,49,2,positive,dataset2
1087,21,58,2,positive,dataset2
1087,24,12,1,positive,dataset2
1087,31,2,2,positive,dataset2
1087,31,15,2,positive,dataset2
1087,31,17,1,positive,dataset2
1087,31,24,2,positive,dataset2
1087,34,17,2,positive,dataset2
1087,35,30,2,positive,dataset2
1087,39,6,2,positive,dataset2
1087,39,37,2,positive,dataset2
1087,39,47,2,positive,dataset2
1087,40,2,2,positive,dataset2
1087,41,17,2,positive,dataset2
1087,42,23,1,positive,dataset2
1087,42,23,2,positive,dataset2
1087,42,29,2,positive,dataset2
1087,42,49,2,positive,dataset2
1087,58,6,1,positive,dataset2
1087,58,6,2,positive,dataset2
1087,60,18,2,positive,dataset2
1087,60,22,1,positive,dataset2
1087,60,24,1,positive,dataset2
1087,73,2,1,positive,dataset2
1087,73,2,2,positive,dataset2
1087,74,22,2,positive,dataset2
1087,84,26,2,positive,dataset2
1087,121,36,2,positive,dataset2
1088,21,42,1,positive,dataset2
1088,39,6,2,positive,dataset2
1088,39,23,2,positive,dataset2
1088,42,23,1,positive,dataset2
1088,42,23,2,positive,dataset2
1088,60,32,1,positive,dataset2
1089,21,26,1,positive,dataset2
1089,71,12,1,positive,dataset2
1090,1,26,2,positive,dataset2
1090,3,2,1,positive,dataset2
1090,3,2,2,positive,dataset2
1090,3,8,1,positive,dataset2
1090,3,26,2,positive,dataset2
1090,18,22,2,positive,dataset2
1090,21,2,1,positive,dataset2
1090,21,6,1,positive,dataset2
1090,21,6,2,positive,dataset2
1090,21,8,1,positive,dataset2
1090,21,17,2,positive,dataset2
1090,21,18,2,positive,dataset2
1090,21,21,2,positive,dataset2
1090,21,22,1,positive,dataset2
1090,21,22,2,positive,dataset2
1090,21,25,2,positive,dataset2
1090,21,26,2,positive,dataset2
1090,21,36,1,positive,dataset2
1090,21,49,2,positive,dataset2
1090,22,17,2,positive,dataset2
1090,25,2,1,positive,dataset2
1090,26,18,1,positive,dataset2
1090,31,2,1,positive,dataset2
1090,31,24,2,positive,dataset2
1090,31,26,2,positive,dataset2
1090,34,17,1,positive,dataset2
1090,39,2,1,positive,dataset2
1090,39,2,2,positive,dataset2
1090,39,5,1,positive,dataset2
1090,39,6,2,positive,dataset2
1090,39,8,1,positive,dataset2
1090,39,26,2,positive,dataset2
1090,40,2,2,positive,dataset2
1090,41,17,2,positive,dataset2
1090,42,17,2,positive,dataset2
1090,42,23,2,positive,dataset2
1090,42,49,2,positive,dataset2
1090,52,2,1,positive,dataset2
1090,52,15,2,positive,dataset2
1090,52,21,2,positive,dataset2
1090,56,22,2,positive,dataset2
1090,57,17,2,positive,dataset2
1090,58,6,1,positive,dataset2
1090,58,6,2,positive,dataset2
1090,60,2,1,positive,dataset2
1090,60,2,2,positive,dataset2
1090,60,15,2,positive,dataset2
1090,60,17,2,positive,dataset2
1090,60,22,2,positive,dataset2
1090,60,24,1,positive,dataset2
1090,60,24,2,positive,dataset2
1090,60,26,2,positive,dataset2
1090,60,36,2,positive,dataset2
1090,73,2,1,positive,dataset2
1090,73,2,2,positive,dataset2
1090,74,22,2,positive,dataset2
1090,83,18,1,positive,dataset2
1090,84,26,2,positive,dataset2
1090,84,36,2,positive,dataset2
1090,89,2,1,positive,dataset2
1090,99,24,1,positive,dataset2
1090,102,2,1,positive,dataset2
1090,121,36,2,positive,dataset2
1090,138,36,2,positive,dataset2
1090,139,6,2,positive,dataset2
1091,39,23,1,positive,dataset2
1091,41,17,2,positive,dataset2
1091,42,23,1,positive,dataset2
1091,90,17,2,positive,dataset2
1092,3,21,1,positive,dataset2
1092,12,19,2,positive,dataset2
1092,21,17,2,positive,dataset2
1092,21,35,1,positive,dataset2
1092,35,2,1,positive,dataset2
1092,39,26,1,positive,dataset2
1092,83,18,2,positive,dataset2
1092,98,18,2,positive,dataset2
1093,3,2,1,positive,dataset2
1093,21,17,2,positive,dataset2
1093,58,6,2,positive,dataset2
1094,3,2,1,positive,dataset2
1094,3,2,2,positive,dataset2
1094,3,12,1,positive,dataset2
1094,3,21,2,positive,dataset2
1094,21,2,1,positive,dataset2
1094,21,6,2,positive,dataset2
1094,21,15,2,positive,dataset2
1094,21,17,1,positive,dataset2
1094,21,17,2,positive,dataset2
1094,21,21,2,positive,dataset2
1094,21,22,1,positive,dataset2
1094,21,23,2,positive,dataset2
1094,21,26,2,positive,dataset2
1094,21,47,2,positive,dataset2
1094,21,49,2,positive,dataset2
1094,21,51,1,positive,dataset2
1094,24,2,2,positive,dataset2
1094,31,2,2,positive,dataset2
1094,31,24,2,positive,dataset2
1094,39,2,2,positive,dataset2
1094,39,5,1,positive,dataset2
1094,39,5,2,positive,dataset2
1094,39,6,2,positive,dataset2
1094,39,26,2,positive,dataset2
1094,39,47,2,positive,dataset2
1094,40,2,2,positive,dataset2
1094,41,17,2,positive,dataset2
1094,42,17,2,positive,dataset2
1094,42,23,1,positive,dataset2
1094,42,49,2,positive,dataset2
1094,47,28,2,positive,dataset2
1094,52,21,2,positive,dataset2
1094,57,17,2,positive,dataset2
1094,58,6,1,positive,dataset2
1094,58,6,2,positive,dataset2
1094,60,2,2,positive,dataset2
1094,60,5,2,positive,dataset2
1094,60,6,2,positive,dataset2
1094,60,22,1,positive,dataset2
1094,60,24,1,positive,dataset2
1094,72,25,2,positive,dataset2
1094,73,2,1,positive,dataset2
1094,73,2,2,positive,dataset2
1094,75,10,2,positive,dataset2
1094,75,18,2,positive,dataset2
1094,130,17,2,positive,dataset2
1095,39,6,2,positive,dataset2
1095,42,23,1,positive,dataset2
1096,57,17,2,positive,dataset2
1097,95,17,1,positive,dataset2
1098,26,18,1,positive,dataset2
1098,31,2,2,positive,dataset2
1098,83,18,1,positive,dataset2
1099,3,39,2,positive,dataset2
1099,21,6,2,positive,dataset2
1099,21,17,2,positive,dataset2
1099,21,22,2,positive,dataset2
1099,21,26,2,positive,dataset2
1099,21,30,1,positive,dataset2
1099,21,31,2,positive,dataset2
1099,25,2,2,positive,dataset2
1099,26,18,1,positive,dataset2
1099,26,18,2,positive,dataset2
1099,31,2,2,positive,dataset2
1099,31,24,1,positive,dataset2
1099,31,24,2,positive,dataset2
1099,33,2,2,positive,dataset2
1099,35,39,2,positive,dataset2
1099,39,2,2,positive,dataset2
1099,39,6,2,positive,dataset2
1099,39,26,2,positive,dataset2
1099,42,23,1,positive,dataset2
1099,52,41,2,positive,dataset2
1099,58,6,2,positive,dataset2
1099,58,26,2,positive,dataset2
1099,60,22,2,positive,dataset2
1099,68,12,2,positive,dataset2
1099,71,12,2,positive,dataset2
1099,72,25,2,positive,dataset2
1099,75,28,1,positive,dataset2
1099,83,18,1,positive,dataset2
1099,83,18,2,positive,dataset2
1099,95,17,1,positive,dataset2
1099,98,18,2,positive,dataset2
1100,71,12,2,positive,dataset2
1100,95,17,1,positive,dataset2
1101,71,12,1,positive,dataset2
1102,3,2,1,positive,dataset2
1102,3,2,2,positive,dataset2
1102,3,18,2,positive,dataset2
1102,3,22,1,positive,dataset2
1102,3,37,1,positive,dataset2
1102,3,37,2,positive,dataset2
1102,18,17,1,positive,dataset2
1102,21,2,1,positive,dataset2
1102,21,2,2,positive,dataset2
1102,21,10,2,positive,dataset2
1102,21,17,1,positive,dataset2
1102,21,17,2,positive,dataset2
1102,21,18,1,positive,dataset2
1102,21,18,2,positive,dataset2
1102,21,22,1,positive,dataset2
1102,21,24,2,positive,dataset2
1102,21,37,2,positive,dataset2
1102,31,2,2,positive,dataset2
1102,31,24,2,positive,dataset2
1102,33,2,1,positive,dataset2
1102,34,18,2,positive,dataset2
1102,39,23,1,positive,dataset2
1102,41,2,2,positive,dataset2
1102,41,17,2,positive,dataset2
1102,42,23,1,positive,dataset2
1102,42,23,2,positive,dataset2
1102,42,29,2,positive,dataset2
1102,42,42,2,positive,dataset2
1102,49,2,1,positive,dataset2
1102,49,2,2,positive,dataset2
1102,49,18,2,positive,dataset2
1102,58,6,1,positive,dataset2
1102,58,6,2,positive,dataset2
1102,60,2,1,positive,dataset2
1102,60,2,2,positive,dataset2
1102,60,15,1,positive,dataset2
1102,60,37,2,positive,dataset2
1102,83,65,2,positive,dataset2
1102,89,2,1,positive,dataset2
1102,94,36,1,positive,dataset2
1102,95,17,1,positive,dataset2
1103,3,2,1,positive,dataset2
1103,3,45,2,positive,dataset2
1103,21,2,2,positive,dataset2
1103,21,15,2,positive,dataset2
1103,21,22,1,positive,dataset2
1103,21,26,1,positive,dataset2
1103,21,26,2,positive,dataset2
1103,21,51,1,positive,dataset2
1103,24,17,2,positive,dataset2
1103,39,6,2,positive,dataset2
1103,39,22,2,positive,dataset2
1103,39,26,1,positive,dataset2
1103,41,17,2,positive,dataset2
1103,58,6,1,positive,dataset2
1103,58,6,2,positive,dataset2
1103,71,12,1,positive,dataset2
1103,73,2,2,positive,dataset2
1103,89,2,1,positive,dataset2
1103,130,17,2,positive,dataset2
1103,140,27,2,positive,dataset2
1104,83,18,2,positive,dataset2
1105,21,35,1,positive,dataset2
1106,21,17,1,positive,dataset2
1106,58,6,1,positive,dataset2
1107,21,26,2,positive,dataset2
1108,3,12,1,positive,dataset2
1108,21,35,1,positive,dataset2
1108,39,6,2,positive,dataset2
1108,39,26,1,positive,dataset2
1109,3,2,1,positive,dataset2
1109,3,12,2,positive,dataset2
1109,3,21,2,positive,dataset2
1109,3,26,1,positive,dataset2
1109,12,19,2,positive,dataset2
1109,18,21,2,positive,dataset2
1109,21,6,1,positive,dataset2
1109,21,17,2,positive,dataset2
1109,21,21,2,positive,dataset2
1109,21,22,1,positive,dataset2
1109,21,22,2,positive,dataset2
1109,21,26,1,positive,dataset2
1109,21,31,2,positive,dataset2
1109,26,18,1,positive,dataset2
1109,29,48,1,positive,dataset2
1109,30,45,1,positive,dataset2
1109,31,26,1,positive,dataset2
1109,35,13,1,positive,dataset2
1109,35,21,2,positive,dataset2
1109,39,6,1,positive,dataset2
1109,39,6,2,positive,dataset2
1109,39,23,1,positive,dataset2
1109,39,26,1,positive,dataset2
1109,39,41,1,positive,dataset2
1109,41,17,1,positive,dataset2
1109,41,17,2,positive,dataset2
1109,42,23,1,positive,dataset2
1109,42,23,2,positive,dataset2
1109,52,21,2,positive,dataset2
1109,58,6,1,positive,dataset2
1109,58,6,2,positive,dataset2
1109,58,41,1,positive,dataset2
1109,60,2,2,positive,dataset2
1109,60,15,2,positive,dataset2
1109,60,22,1,positive,dataset2
1109,60,24,2,positive,dataset2
1109,71,12,2,positive,dataset2
1109,73,2,2,positive,dataset2
1109,74,24,1,positive,dataset2
1109,75,28,2,positive,dataset2
1109,77,41,1,positive,dataset2
1109,83,18,2,positive,dataset2
1109,84,26,1,positive,dataset2
1109,130,17,1,positive,dataset2
1110,3,12,1,positive,dataset2
1110,12,19,1,positive,dataset2
1110,21,23,2,positive,dataset2
1110,31,2,2,positive,dataset2
1110,60,32,1,positive,dataset2
1110,73,2,1,positive,dataset2
1111,3,2,2,positive,dataset2
1111,3,12,2,positive,dataset2
1111,21,17,2,positive,dataset2
1111,21,22,1,positive,dataset2
1111,21,22,2,positive,dataset2
1111,26,18,2,positive,dataset2
1111,31,24,2,positive,dataset2
1111,39,5,1,positive,dataset2
1111,39,5,2,positive,dataset2
1111,39,6,2,positive,dataset2
1111,39,23,1,positive,dataset2
1111,41,17,1,positive,dataset2
1111,42,23,1,positive,dataset2
1111,56,22,2,positive,dataset2
1111,58,6,1,positive,dataset2
1111,58,6,2,positive,dataset2
1111,60,2,1,positive,dataset2
1111,60,2,2,positive,dataset2
1111,60,17,2,positive,dataset2
1111,60,22,2,positive,dataset2
1111,60,24,2,positive,dataset2
1111,71,12,2,positive,dataset2
1111,72,25,2,positive,dataset2
1111,73,2,1,positive,dataset2
1111,74,24,1,positive,dataset2
1111,75,28,2,positive,dataset2
1111,83,18,2,positive,dataset2
1112,3,12,1,positive,dataset2
1112,21,22,2,positive,dataset2
1112,21,23,2,positive,dataset2
1112,26,18,1,positive,dataset2
1112,31,2,2,positive,dataset2
1112,39,6,1,positive,dataset2
1112,39,23,1,positive,dataset2
1112,39,23,2,positive,dataset2
1112,40,2,1,positive,dataset2
1112,42,23,2,positive,dataset2
1112,54,2,2,positive,dataset2
1112,73,2,1,positive,dataset2
1112,74,24,1,positive,dataset2
1112,83,18,1,positive,dataset2
1113,3,2,1,positive,dataset2
1113,3,2,2,positive,dataset2
1113,3,6,1,positive,dataset2
1113,3,8,2,positive,dataset2
1113,3,12,1,positive,dataset2
1113,3,24,1,positive,dataset2
1113,3,26,1,positive,dataset2
1113,3,28,1,positive,dataset2
1113,6,13,2,positive,dataset2
1113,10,12,2,positive,dataset2
1113,12,19,2,positive,dataset2
1113,19,10,1,positive,dataset2
1113,19,28,1,positive,dataset2
1113,21,2,1,positive,dataset2
1113,21,8,1,positive,dataset2
1113,21,8,2,positive,dataset2
1113,21,10,1,positive,dataset2
1113,21,12,1,positive,dataset2
1113,21,12,2,positive,dataset2
1113,21,15,1,positive,dataset2
1113,21,17,1,positive,dataset2
1113,21,21,1,positive,dataset2
1113,21,22,1,positive,dataset2
1113,21,22,2,positive,dataset2
1113,21,23,2,positive,dataset2
1113,21,26,1,positive,dataset2
1113,21,30,2,positive,dataset2
1113,21,31,1,positive,dataset2
1113,22,17,1,positive,dataset2
1113,24,2,2,positive,dataset2
1113,29,13,1,positive,dataset2
1113,31,2,1,positive,dataset2
1113,31,17,1,positive,dataset2
1113,31,24,1,positive,dataset2
1113,31,26,1,positive,dataset2
1113,32,24,1,positive,dataset2
1113,34,17,2,positive,dataset2
1113,35,6,1,positive,dataset2
1113,39,5,1,positive,dataset2
1113,39,5,2,positive,dataset2
1113,39,6,1,positive,dataset2
1113,39,6,2,positive,dataset2
1113,39,8,2,positive,dataset2
1113,39,12,1,positive,dataset2
1113,39,23,1,positive,dataset2
1113,39,25,1,positive,dataset2
1113,39,26,1,positive,dataset2
1113,39,47,1,positive,dataset2
1113,40,2,1,positive,dataset2
1113,41,15,1,positive,dataset2
1113,41,17,1,positive,dataset2
1113,42,2,1,positive,dataset2
1113,42,22,2,positive,dataset2
1113,42,23,1,positive,dataset2
1113,42,23,2,positive,dataset2
1113,42,29,1,positive,dataset2
1113,47,38,1,positive,dataset2
1113,58,5,1,positive,dataset2
1113,58,5,2,positive,dataset2
1113,58,6,1,positive,dataset2
1113,58,6,2,positive,dataset2
1113,58,25,1,positive,dataset2
1113,60,2,1,positive,dataset2
1113,60,2,2,positive,dataset2
1113,60,15,1,positive,dataset2
1113,60,17,2,positive,dataset2
1113,60,22,1,positive,dataset2
1113,60,22,2,positive,dataset2
1113,60,24,2,positive,dataset2
1113,60,25,1,positive,dataset2
1113,60,26,1,positive,dataset2
1113,60,28,1,positive,dataset2
1113,60,31,1,positive,dataset2
1113,71,12,1,positive,dataset2
1113,72,25,1,positive,dataset2
1113,73,2,1,positive,dataset2
1113,74,24,1,positive,dataset2
1113,75,28,1,positive,dataset2
1113,75,28,2,positive,dataset2
1113,77,28,1,positive,dataset2
1113,83,18,1,positive,dataset2
1113,89,2,1,positive,dataset2
1113,95,17,1,positive,dataset2
1113,98,18,1,positive,dataset2
1113,141,17,1,positive,dataset2
1113,142,25,1,positive,dataset2
1114,21,26,1,positive,dataset2
1114,95,17,1,positive,dataset2
1115,3,2,1,positive,dataset2
1115,3,2,2,positive,dataset2
1115,3,12,1,positive,dataset2
1115,3,25,2,positive,dataset2
1115,3,26,2,positive,dataset2
1115,21,2,2,positive,dataset2
1115,21,22,2,positive,dataset2
1115,21,26,2,positive,dataset2
1115,21,35,2,positive,dataset2
1115,26,18,1,positive,dataset2
1115,26,18,2,positive,dataset2
1115,29,0,2,positive,dataset2
1115,31,2,1,positive,dataset2
1115,31,24,1,positive,dataset2
1115,33,2,1,positive,dataset2
1115,39,6,2,positive,dataset2
1115,39,23,1,positive,dataset2
1115,39,26,2,positive,dataset2
1115,39,47,2,positive,dataset2
1115,40,2,1,positive,dataset2
1115,42,23,1,positive,dataset2
1115,42,23,2,positive,dataset2
1115,42,29,1,positive,dataset2
1115,52,5,1,positive,dataset2
1115,52,6,1,positive,dataset2
1115,52,41,1,positive,dataset2
1115,60,17,2,positive,dataset2
1115,60,22,1,positive,dataset2
1115,60,22,2,positive,dataset2
1115,60,32,1,positive,dataset2
1115,71,12,1,positive,dataset2
1115,72,25,1,positive,dataset2
1115,73,2,1,positive,dataset2
1115,74,24,2,positive,dataset2
1115,75,10,1,positive,dataset2
1115,75,28,1,positive,dataset2
1115,83,18,2,positive,dataset2
1115,84,26,2,positive,dataset2
1115,90,2,1,positive,dataset2
1115,95,17,1,positive,dataset2
1115,98,18,2,positive,dataset2
1115,107,2,2,positive,dataset2
1116,21,35,1,positive,dataset2
1117,3,12,1,positive,dataset2
1117,21,18,2,positive,dataset2
1117,21,26,2,positive,dataset2
1117,42,23,2,positive,dataset2
1117,75,10,2,positive,dataset2
1117,75,28,1,positive,dataset2
1117,83,18,1,positive,dataset2
1117,83,18,2,positive,dataset2
1117,98,18,2,positive,dataset2
1118,42,23,1,positive,dataset2
1119,42,23,1,positive,dataset2
1119,42,23,2,positive,dataset2
1120,60,32,1,positive,dataset2
1120,75,28,1,positive,dataset2
1120,95,17,2,positive,dataset2
1121,95,17,1,positive,dataset2
1122,21,35,1,positive,dataset2
1122,95,17,1,positive,dataset2
1123,3,12,1,positive,dataset2
1123,40,2,1,positive,dataset2
1124,21,26,1,positive,dataset2
1124,95,17,2,positive,dataset2
1125,3,2,1,positive,dataset2
1125,3,29,2,positive,dataset2
1125,20,18,2,positive,dataset2
1125,21,22,1,positive,dataset2
1125,21,35,1,positive,dataset2
1125,21,42,2,positive,dataset2
1125,31,17,2,positive,dataset2
1125,41,17,1,positive,dataset2
1125,60,17,2,positive,dataset2
1125,73,2,1,positive,dataset2
1125,95,17,2,positive,dataset2
1126,21,6,2,positive,dataset2
1126,58,6,1,positive,dataset2
1126,95,17,2,positive,dataset2
1127,21,22,2,positive,dataset2
1128,3,2,1,positive,dataset2
1128,3,2,2,positive,dataset2
1128,3,12,1,positive,dataset2
1128,3,22,2,positive,dataset2
1128,3,49,2,positive,dataset2
1128,18,34,2,positive,dataset2
1128,21,2,2,positive,dataset2
1128,21,22,1,positive,dataset2
1128,21,22,2,positive,dataset2
1128,21,25,1,positive,dataset2
1128,21,26,1,positive,dataset2
1128,21,31,1,positive,dataset2
1128,21,49,2,positive,dataset2
1128,21,51,1,positive,dataset2
1128,21,66,1,positive,dataset2
1128,25,2,1,positive,dataset2
1128,34,17,1,positive,dataset2
1128,39,2,1,positive,dataset2
1128,39,5,2,positive,dataset2
1128,39,26,1,positive,dataset2
1128,40,2,2,positive,dataset2
1128,41,15,1,positive,dataset2
1128,41,17,1,positive,dataset2
1128,42,23,1,positive,dataset2
1128,42,29,2,positive,dataset2
1128,42,49,2,positive,dataset2
1128,44,24,2,positive,dataset2
1128,47,38,1,positive,dataset2
1128,52,2,1,positive,dataset2
1128,58,6,1,positive,dataset2
1128,60,2,1,positive,dataset2
1128,60,32,1,positive,dataset2
1128,71,12,1,positive,dataset2
1128,72,25,1,positive,dataset2
1128,73,2,1,positive,dataset2
1128,73,2,2,positive,dataset2
1128,83,18,2,positive,dataset2
1128,84,34,2,positive,dataset2
1128,102,2,1,positive,dataset2
1129,3,2,1,positive,dataset2
1129,21,22,2,positive,dataset2
1129,89,2,1,positive,dataset2
1130,95,17,1,positive,dataset2
1131,39,5,2,positive,dataset2
1132,3,2,1,positive,dataset2
1132,3,6,1,positive,dataset2
1132,3,12,1,positive,dataset2
1132,12,19,1,positive,dataset2
1132,16,57,1,positive,dataset2
1132,21,17,1,positive,dataset2
1132,21,17,2,positive,dataset2
1132,21,22,1,positive,dataset2
1132,21,22,2,positive,dataset2
1132,35,6,1,positive,dataset2
1132,39,6,2,positive,dataset2
1132,39,57,1,positive,dataset2
1132,40,2,1,positive,dataset2
1132,41,17,1,positive,dataset2
1132,42,23,2,positive,dataset2
1132,52,21,1,positive,dataset2
1132,52,41,2,positive,dataset2
1132,58,6,2,positive,dataset2
1132,60,6,1,positive,dataset2
1132,60,31,2,positive,dataset2
1132,71,12,2,positive,dataset2
1132,73,2,2,positive,dataset2
1132,83,18,1,positive,dataset2
1132,84,5,1,positive,dataset2
1132,84,6,1,positive,dataset2
1132,90,6,1,positive,dataset2
1132,95,17,1,positive,dataset2
1132,98,18,1,positive,dataset2
1132,143,5,1,positive,dataset2
1133,3,2,1,positive,dataset2
1133,3,30,1,positive,dataset2
1133,3,30,2,positive,dataset2
1133,21,22,1,positive,dataset2
1133,39,6,1,positive,dataset2
1133,58,6,1,positive,dataset2
1133,58,26,1,positive,dataset2
1133,71,12,1,positive,dataset2
1133,89,2,1,positive,dataset2
1134,3,2,1,positive,dataset2
1134,18,17,1,positive,dataset2
1134,21,17,1,positive,dataset2
1134,21,17,2,positive,dataset2
1134,21,21,2,positive,dataset2
1134,21,22,2,positive,dataset2
1134,58,6,2,positive,dataset2
1134,60,22,2,positive,dataset2
1134,60,24,2,positive,dataset2
1134,83,18,2,positive,dataset2
1134,89,2,1,positive,dataset2
1135,21,26,1,positive,dataset2
1136,3,0,2,positive,dataset2
1136,3,26,2,positive,dataset2
1136,3,30,2,positive,dataset2
1136,18,22,1,positive,dataset2
1136,20,2,2,positive,dataset2
1136,20,18,2,positive,dataset2
1136,21,2,2,positive,dataset2
1136,21,17,2,positive,dataset2
1136,21,22,2,positive,dataset2
1136,28,13,2,positive,dataset2
1136,31,2,2,positive,dataset2
1136,31,24,2,positive,dataset2
1136,35,2,1,positive,dataset2
1136,39,6,2,positive,dataset2
1136,41,18,2,positive,dataset2
1136,42,23,2,positive,dataset2
1136,49,2,1,positive,dataset2
1136,58,6,2,positive,dataset2
1136,60,12,1,positive,dataset2
1136,60,18,1,positive,dataset2
1136,60,18,2,positive,dataset2
1136,60,26,2,positive,dataset2
1136,71,12,1,positive,dataset2
1136,73,2,1,positive,dataset2
1137,31,2,2,positive,dataset2
1137,101,6,2,positive,dataset2
1138,144,10,1,positive,dataset2
1139,21,22,2,positive,dataset2
1140,3,2,2,positive,dataset2
1140,3,12,2,positive,dataset2
1140,3,26,2,positive,dataset2
1140,18,17,2,positive,dataset2
1140,21,2,2,positive,dataset2
1140,21,17,2,positive,dataset2
1140,21,22,2,positive,dataset2
1140,21,24,2,positive,dataset2
1140,21,26,2,positive,dataset2
1140,21,49,2,positive,dataset2
1140,26,18,1,positive,dataset2
1140,35,2,1,positive,dataset2
1140,39,6,2,positive,dataset2
1140,39,23,1,positive,dataset2
1140,39,26,2,positive,dataset2
1140,41,17,1,positive,dataset2
1140,41,17,2,positive,dataset2
1140,42,23,1,positive,dataset2
1140,42,42,2,positive,dataset2
1140,42,49,2,positive,dataset2
1140,47,38,2,positive,dataset2
1140,58,6,1,positive,dataset2
1140,58,6,2,positive,dataset2
1140,58,26,2,positive,dataset2
1140,60,2,2,positive,dataset2
1140,60,22,1,positive,dataset2
1140,60,22,2,positive,dataset2
1140,60,36,2,positive,dataset2
1140,73,2,2,positive,dataset2
1140,75,28,1,positive,dataset2
1140,83,18,1,positive,dataset2
1140,84,5,1,positive,dataset2
1140,98,18,1,positive,dataset2
1140,119,17,2,positive,dataset2
1141,58,6,1,positive,dataset2
1141,58,6,2,positive,dataset2
1142,21,22,2,positive,dataset2
1142,71,12,1,positive,dataset2
1143,60,32,1,positive,dataset2
1144,47,38,2,positive,dataset2
1145,3,2,1,positive,dataset2
1145,21,17,2,positive,dataset2
1145,21,26,1,positive,dataset2
1145,39,5,2,positive,dataset2
1145,39,6,2,positive,dataset2
1145,39,26,1,positive,dataset2
1145,58,5,2,positive,dataset2
1145,71,12,1,positive,dataset2
1145,89,2,1,positive,dataset2
1146,60,32,2,positive,dataset2
1147,42,23,1,positive,dataset2
1147,47,38,1,positive,dataset2
1147,75,10,1,positive,dataset2
1148,21,26,1,positive,dataset2
1149,3,2,1,positive,dataset2
1149,3,2,2,positive,dataset2
1149,3,12,1,positive,dataset2
1149,3,21,2,positive,dataset2
1149,3,26,2,positive,dataset2
1149,18,12,1,positive,dataset2
1149,21,10,2,positive,dataset2
1149,21,12,1,positive,dataset2
1149,21,21,2,positive,dataset2
1149,21,22,1,positive,dataset2
1149,21,26,2,positive,dataset2
1149,21,35,2,positive,dataset2
1149,21,38,2,positive,dataset2
1149,21,51,1,positive,dataset2
1149,39,6,2,positive,dataset2
1149,39,26,2,positive,dataset2
1149,41,15,1,positive,dataset2
1149,53,12,1,positive,dataset2
1149,58,5,1,positive,dataset2
1149,58,6,2,positive,dataset2
1149,58,26,2,positive,dataset2
1149,60,2,2,positive,dataset2
1149,60,5,2,positive,dataset2
1149,60,12,2,positive,dataset2
1149,60,17,2,positive,dataset2
1149,60,18,2,positive,dataset2
1149,60,22,2,positive,dataset2
1149,71,12,1,positive,dataset2
1149,73,2,1,positive,dataset2
1149,73,2,2,positive,dataset2
1149,75,28,1,positive,dataset2
1149,84,12,1,positive,dataset2
1149,84,26,2,positive,dataset2
1149,87,17,1,positive,dataset2
1149,145,12,2,positive,dataset2
1150,12,19,1,positive,dataset2
1150,39,23,1,positive,dataset2
1150,42,23,1,positive,dataset2
1150,71,12,1,positive,dataset2
1151,21,26,1,positive,dataset2
1151,21,26,2,positive,dataset2
1151,73,2,2,positive,dataset2
1151,95,17,1,positive,dataset2
1152,3,2,1,positive,dataset2
1152,3,2,2,positive,dataset2
1152,3,12,1,positive,dataset2
1152,3,13,1,positive,dataset2
1152,3,13,2,positive,dataset2
1152,3,21,1,positive,dataset2
1152,19,28,1,positive,dataset2
1152,21,2,1,positive,dataset2
1152,21,2,2,positive,dataset2
1152,21,17,1,positive,dataset2
1152,21,21,1,positive,dataset2
1152,21,22,1,positive,dataset2
1152,21,22,2,positive,dataset2
1152,21,49,2,positive,dataset2
1152,21,51,1,positive,dataset2
1152,26,18,1,positive,dataset2
1152,30,19,1,positive,dataset2
1152,39,6,2,positive,dataset2
1152,39,8,1,positive,dataset2
1152,39,23,1,positive,dataset2
1152,40,2,1,positive,dataset2
1152,40,2,2,positive,dataset2
1152,41,17,1,positive,dataset2
1152,42,23,1,positive,dataset2
