sample_id,ncrna_id,drug_id,disease_id,label,split_role,source_dataset
12942,1056,44,26,0,non_association,sampled_union_space
12943,622,14,15,0,non_association,sampled_union_space
12944,291,66,19,0,non_association,sampled_union_space
12945,557,65,22,0,non_association,sampled_union_space
12946,168,69,17,0,non_association,sampled_union_space
12947,1474,140,22,0,non_association,sampled_union_space
12948,1286,19,22,0,non_association,sampled_union_space
12949,216,118,17,0,non_association,sampled_union_space
12950,812,65,26,0,non_association,sampled_union_space
12951,985,4,18,0,non_association,sampled_union_space
12952,1299,15,45,0,non_association,sampled_union_space
12953,1247,139,2,0,non_association,sampled_union_space
12954,1078,56,10,0,non_association,sampled_union_space
12955,886,58,26,0,non_association,sampled_union_space
12956,1392,70,23,0,non_association,sampled_union_space
12957,757,51,17,0,non_association,sampled_union_space
12958,1322,50,23,0,non_association,sampled_union_space
12959,1266,28,23,0,non_association,sampled_union_space
12960,140,41,49,0,non_association,sampled_union_space
12961,223,142,6,0,non_association,sampled_union_space
12962,873,127,2,0,non_association,sampled_union_space
12963,927,103,15,0,non_association,sampled_union_space
12964,626,13,35,0,non_association,sampled_union_space
12965,1097,136,17,0,non_association,sampled_union_space
12966,1064,38,22,0,non_association,sampled_union_space
12967,226,115,12,0,non_association,sampled_union_space
12968,1266,108,30,0,non_association,sampled_union_space
12969,1292,104,15,0,non_association,sampled_union_space
12970,1439,61,18,0,non_association,sampled_union_space
12971,280,113,26,0,non_association,sampled_union_space
12972,364,56,2,0,non_association,sampled_union_space
12973,807,37,18,0,non_association,sampled_union_space
12974,704,58,26,0,non_association,sampled_union_space
12975,435,42,6,0,non_association,sampled_union_space
12976,307,137,2,0,non_association,sampled_union_space
12977,107,53,24,0,non_association,sampled_union_space
12978,718,108,2,0,non_association,sampled_union_space
12979,430,72,6,0,non_association,sampled_union_space
12980,1120,93,6,0,non_association,sampled_union_space
12981,840,96,23,0,non_association,sampled_union_space
12982,168,110,23,0,non_association,sampled_union_space
12983,195,51,23,0,non_association,sampled_union_space
12984,1313,86,6,0,non_association,sampled_union_space
12985,488,64,12,0,non_association,sampled_union_space
12986,91,128,6,0,non_association,sampled_union_space
12987,234,46,2,0,non_association,sampled_union_space
12988,699,29,6,0,non_association,sampled_union_space
12989,1277,55,2,0,non_association,sampled_union_space
12990,121,24,2,0,non_association,sampled_union_space
12991,329,123,26,0,non_association,sampled_union_space
12992,718,99,19,0,non_association,sampled_union_space
12993,1480,5,8,0,non_association,sampled_union_space
12994,1228,106,17,0,non_association,sampled_union_space
12995,731,80,22,0,non_association,sampled_union_space
12996,944,132,18,0,non_association,sampled_union_space
12997,505,120,31,0,non_association,sampled_union_space
12998,341,63,26,0,non_association,sampled_union_space
12999,1186,112,45,0,non_association,sampled_union_space
13000,1231,113,2,0,non_association,sampled_union_space
13001,957,14,5,0,non_association,sampled_union_space
13002,871,74,6,0,non_association,sampled_union_space
13003,1180,86,23,0,non_association,sampled_union_space
13004,1181,16,26,0,non_association,sampled_union_space
13005,1003,41,23,0,non_association,sampled_union_space
13006,1344,146,17,0,non_association,sampled_union_space
13007,146,65,17,0,non_association,sampled_union_space
13008,408,79,22,0,non_association,sampled_union_space
13009,1445,89,6,0,non_association,sampled_union_space
13010,1279,38,2,0,non_association,sampled_union_space
13011,894,5,15,0,non_association,sampled_union_space
13012,1485,22,2,0,non_association,sampled_union_space
13013,571,133,24,0,non_association,sampled_union_space
13014,1176,43,38,0,non_association,sampled_union_space
13015,287,48,28,0,non_association,sampled_union_space
13016,1214,147,18,0,non_association,sampled_union_space
13017,1010,142,26,0,non_association,sampled_union_space
13018,552,41,2,0,non_association,sampled_union_space
13019,511,6,18,0,non_association,sampled_union_space
13020,7,91,17,0,non_association,sampled_union_space
13021,696,93,26,0,non_association,sampled_union_space
13022,431,3,2,0,non_association,sampled_union_space
13023,648,12,26,0,non_association,sampled_union_space
13024,815,100,12,0,non_association,sampled_union_space
13025,1154,80,37,0,non_association,sampled_union_space
13026,371,98,2,0,non_association,sampled_union_space
13027,412,115,12,0,non_association,sampled_union_space
13028,943,22,17,0,non_association,sampled_union_space
13029,237,9,22,0,non_association,sampled_union_space
13030,1247,91,35,0,non_association,sampled_union_space
13031,540,18,42,0,non_association,sampled_union_space
13032,1135,119,47,0,non_association,sampled_union_space
13033,882,77,12,0,non_association,sampled_union_space
13034,1001,56,2,0,non_association,sampled_union_space
13035,485,19,24,0,non_association,sampled_union_space
13036,656,122,17,0,non_association,sampled_union_space
13037,1071,119,2,0,non_association,sampled_union_space
13038,979,136,12,0,non_association,sampled_union_space
13039,1294,46,23,0,non_association,sampled_union_space
13040,1377,106,26,0,non_association,sampled_union_space
13041,78,50,15,0,non_association,sampled_union_space
13042,1392,119,17,0,non_association,sampled_union_space
13043,481,35,2,0,non_association,sampled_union_space
13044,769,73,23,0,non_association,sampled_union_space
13045,215,94,15,0,non_association,sampled_union_space
13046,273,87,17,0,non_association,sampled_union_space
13047,1318,82,6,0,non_association,sampled_union_space
13048,855,39,6,0,non_association,sampled_union_space
13049,1394,2,2,0,non_association,sampled_union_space
13050,516,117,22,0,non_association,sampled_union_space
13051,742,41,22,0,non_association,sampled_union_space
13052,147,27,26,0,non_association,sampled_union_space
13053,955,126,25,0,non_association,sampled_union_space
13054,1453,146,2,0,non_association,sampled_union_space
13055,683,105,6,0,non_association,sampled_union_space
13056,1295,52,24,0,non_association,sampled_union_space
13057,1178,104,36,0,non_association,sampled_union_space
13058,316,138,6,0,non_association,sampled_union_space
13059,154,91,17,0,non_association,sampled_union_space
13060,662,142,21,0,non_association,sampled_union_space
13061,1379,60,42,0,non_association,sampled_union_space
13062,141,9,26,0,non_association,sampled_union_space
13063,987,110,23,0,non_association,sampled_union_space
13064,549,39,26,0,non_association,sampled_union_space
13065,1081,112,2,0,non_association,sampled_union_space
13066,689,40,2,0,non_association,sampled_union_space
13067,532,118,30,0,non_association,sampled_union_space
13068,427,59,37,0,non_association,sampled_union_space
13069,463,15,2,0,non_association,sampled_union_space
13070,801,66,18,0,non_association,sampled_union_space
13071,876,136,2,0,non_association,sampled_union_space
13072,1072,75,2,0,non_association,sampled_union_space
13073,1142,11,12,0,non_association,sampled_union_space
13074,1367,30,17,0,non_association,sampled_union_space
13075,1432,124,22,0,non_association,sampled_union_space
13076,136,72,30,0,non_association,sampled_union_space
13077,933,137,36,0,non_association,sampled_union_space
13078,1245,129,42,0,non_association,sampled_union_space
13079,356,39,47,0,non_association,sampled_union_space
13080,555,118,49,0,non_association,sampled_union_space
13081,230,83,47,0,non_association,sampled_union_space
13082,670,34,12,0,non_association,sampled_union_space
13083,815,109,2,0,non_association,sampled_union_space
13084,1053,103,15,0,non_association,sampled_union_space
13085,751,130,17,0,non_association,sampled_union_space
13086,1229,30,24,0,non_association,sampled_union_space
13087,1427,134,17,0,non_association,sampled_union_space
13088,1299,118,30,0,non_association,sampled_union_space
13089,10,135,6,0,non_association,sampled_union_space
13090,1338,126,37,0,non_association,sampled_union_space
13091,1333,44,23,0,non_association,sampled_union_space
13092,508,117,2,0,non_association,sampled_union_space
13093,797,44,17,0,non_association,sampled_union_space
13094,1007,18,23,0,non_association,sampled_union_space
13095,1167,29,23,0,non_association,sampled_union_space
13096,86,135,30,0,non_association,sampled_union_space
13097,474,29,49,0,non_association,sampled_union_space
13098,646,97,6,0,non_association,sampled_union_space
13099,717,36,6,0,non_association,sampled_union_space
13100,888,120,18,0,non_association,sampled_union_space
13101,809,6,22,0,non_association,sampled_union_space
13102,639,136,24,0,non_association,sampled_union_space
13103,813,75,17,0,non_association,sampled_union_space
13104,1335,3,2,0,non_association,sampled_union_space
13105,363,66,22,0,non_association,sampled_union_space
13106,1003,19,22,0,non_association,sampled_union_space
13107,583,115,36,0,non_association,sampled_union_space
13108,193,139,42,0,non_association,sampled_union_space
13109,593,27,6,0,non_association,sampled_union_space
13110,458,25,49,0,non_association,sampled_union_space
13111,1427,101,2,0,non_association,sampled_union_space
13112,414,134,23,0,non_association,sampled_union_space
13113,822,50,32,0,non_association,sampled_union_space
13114,1364,19,26,0,non_association,sampled_union_space
13115,338,125,15,0,non_association,sampled_union_space
13116,1193,24,26,0,non_association,sampled_union_space
13117,330,73,2,0,non_association,sampled_union_space
13118,418,30,22,0,non_association,sampled_union_space
13119,589,20,8,0,non_association,sampled_union_space
13120,85,40,26,0,non_association,sampled_union_space
13121,1192,78,22,0,non_association,sampled_union_space
13122,117,98,2,0,non_association,sampled_union_space
13123,643,53,6,0,non_association,sampled_union_space
13124,389,106,6,0,non_association,sampled_union_space
13125,106,19,8,0,non_association,sampled_union_space
13126,539,31,12,0,non_association,sampled_union_space
13127,913,31,18,0,non_association,sampled_union_space
13128,332,139,21,0,non_association,sampled_union_space
13129,1135,19,22,0,non_association,sampled_union_space
13130,537,86,22,0,non_association,sampled_union_space
13131,1456,63,25,0,non_association,sampled_union_space
13132,296,143,26,0,non_association,sampled_union_space
13133,156,137,36,0,non_association,sampled_union_space
13134,1122,105,2,0,non_association,sampled_union_space
13135,354,131,17,0,non_association,sampled_union_space
13136,1167,13,2,0,non_association,sampled_union_space
13137,438,91,18,0,non_association,sampled_union_space
13138,481,23,2,0,non_association,sampled_union_space
13139,848,0,24,0,non_association,sampled_union_space
13140,889,5,26,0,non_association,sampled_union_space
13141,1349,119,17,0,non_association,sampled_union_space
13142,13,143,2,0,non_association,sampled_union_space
13143,258,141,2,0,non_association,sampled_union_space
13144,914,123,21,0,non_association,sampled_union_space
13145,1396,115,6,0,non_association,sampled_union_space
13146,51,97,17,0,non_association,sampled_union_space
13147,1316,115,26,0,non_association,sampled_union_space
13148,250,46,2,0,non_association,sampled_union_space
13149,810,126,17,0,non_association,sampled_union_space
13150,1161,8,17,0,non_association,sampled_union_space
13151,433,20,23,0,non_association,sampled_union_space
13152,400,113,49,0,non_association,sampled_union_space
13153,910,13,2,0,non_association,sampled_union_space
13154,816,69,15,0,non_association,sampled_union_space
13155,779,127,21,0,non_association,sampled_union_space
13156,308,47,22,0,non_association,sampled_union_space
13157,971,137,17,0,non_association,sampled_union_space
13158,1095,114,6,0,non_association,sampled_union_space
13159,1458,30,6,0,non_association,sampled_union_space
13160,435,93,26,0,non_association,sampled_union_space
13161,1071,66,2,0,non_association,sampled_union_space
13162,345,72,15,0,non_association,sampled_union_space
13163,704,106,17,0,non_association,sampled_union_space
13164,563,113,36,0,non_association,sampled_union_space
13165,434,142,24,0,non_association,sampled_union_space
13166,5,96,24,0,non_association,sampled_union_space
13167,647,22,26,0,non_association,sampled_union_space
13168,1222,117,36,0,non_association,sampled_union_space
13169,1164,124,2,0,non_association,sampled_union_space
13170,1051,107,2,0,non_association,sampled_union_space
13171,1294,131,22,0,non_association,sampled_union_space
13172,1323,125,18,0,non_association,sampled_union_space
13173,48,142,26,0,non_association,sampled_union_space
13174,1345,53,36,0,non_association,sampled_union_space
13175,314,102,2,0,non_association,sampled_union_space
13176,853,101,24,0,non_association,sampled_union_space
13177,1318,137,2,0,non_association,sampled_union_space
13178,1317,57,36,0,non_association,sampled_union_space
13179,269,20,12,0,non_association,sampled_union_space
13180,983,81,6,0,non_association,sampled_union_space
13181,436,41,23,0,non_association,sampled_union_space
13182,199,69,2,0,non_association,sampled_union_space
13183,1250,29,23,0,non_association,sampled_union_space
13184,1442,87,17,0,non_association,sampled_union_space
13185,1200,28,21,0,non_association,sampled_union_space
13186,294,146,2,0,non_association,sampled_union_space
13187,1327,138,22,0,non_association,sampled_union_space
13188,1096,56,35,0,non_association,sampled_union_space
13189,918,112,18,0,non_association,sampled_union_space
13190,461,0,6,0,non_association,sampled_union_space
13191,1262,121,18,0,non_association,sampled_union_space
13192,792,139,18,0,non_association,sampled_union_space
13193,584,0,18,0,non_association,sampled_union_space
13194,525,62,18,0,non_association,sampled_union_space
13195,880,108,22,0,non_association,sampled_union_space
13196,1286,141,2,0,non_association,sampled_union_space
13197,191,121,17,0,non_association,sampled_union_space
13198,737,104,12,0,non_association,sampled_union_space
13199,441,101,21,0,non_association,sampled_union_space
13200,1318,108,2,0,non_association,sampled_union_space
13201,1116,82,6,0,non_association,sampled_union_space
13202,1293,92,12,0,non_association,sampled_union_space
13203,484,118,17,0,non_association,sampled_union_space
13204,1222,8,17,0,non_association,sampled_union_space
13205,33,69,21,0,non_association,sampled_union_space
13206,114,22,6,0,non_association,sampled_union_space
13207,376,62,23,0,non_association,sampled_union_space
13208,581,49,26,0,non_association,sampled_union_space
13209,1055,67,47,0,non_association,sampled_union_space
13210,419,28,49,0,non_association,sampled_union_space
13211,502,91,51,0,non_association,sampled_union_space
13212,42,16,2,0,non_association,sampled_union_space
13213,887,0,2,0,non_association,sampled_union_space
13214,1044,25,24,0,non_association,sampled_union_space
13215,279,117,2,0,non_association,sampled_union_space
13216,758,18,5,0,non_association,sampled_union_space
13217,1463,28,5,0,non_association,sampled_union_space
13218,1474,99,6,0,non_association,sampled_union_space
13219,0,31,26,0,non_association,sampled_union_space
13220,1443,35,47,0,non_association,sampled_union_space
13221,924,31,2,0,non_association,sampled_union_space
13222,872,24,17,0,non_association,sampled_union_space
13223,1313,100,17,0,non_association,sampled_union_space
13224,1355,14,23,0,non_association,sampled_union_space
13225,223,11,49,0,non_association,sampled_union_space
13226,750,22,2,0,non_association,sampled_union_space
13227,560,124,23,0,non_association,sampled_union_space
13228,350,129,17,0,non_association,sampled_union_space
13229,232,32,21,0,non_association,sampled_union_space
13230,188,68,22,0,non_association,sampled_union_space
13231,205,124,2,0,non_association,sampled_union_space
13232,377,125,5,0,non_association,sampled_union_space
13233,690,78,6,0,non_association,sampled_union_space
13234,688,95,22,0,non_association,sampled_union_space
13235,723,25,24,0,non_association,sampled_union_space
13236,514,87,13,0,non_association,sampled_union_space
13237,453,18,2,0,non_association,sampled_union_space
13238,183,113,22,0,non_association,sampled_union_space
13239,216,8,23,0,non_association,sampled_union_space
13240,143,12,26,0,non_association,sampled_union_space
13241,646,93,17,0,non_association,sampled_union_space
13242,1314,57,6,0,non_association,sampled_union_space
13243,142,41,23,0,non_association,sampled_union_space
13244,967,45,17,0,non_association,sampled_union_space
13245,1460,22,17,0,non_association,sampled_union_space
13246,176,70,18,0,non_association,sampled_union_space
13247,999,148,2,0,non_association,sampled_union_space
13248,20,24,18,0,non_association,sampled_union_space
13249,1424,107,2,0,non_association,sampled_union_space
13250,110,21,6,0,non_association,sampled_union_space
13251,1295,75,17,0,non_association,sampled_union_space
13252,1020,34,22,0,non_association,sampled_union_space
13253,392,17,26,0,non_association,sampled_union_space
13254,1270,114,25,0,non_association,sampled_union_space
13255,155,125,31,0,non_association,sampled_union_space
13256,907,101,2,0,non_association,sampled_union_space
13257,1020,20,18,0,non_association,sampled_union_space
13258,1404,75,18,0,non_association,sampled_union_space
13259,621,34,12,0,non_association,sampled_union_space
13260,738,58,17,0,non_association,sampled_union_space
13261,1456,62,24,0,non_association,sampled_union_space
13262,1230,129,2,0,non_association,sampled_union_space
13263,253,89,39,0,non_association,sampled_union_space
13264,484,103,2,0,non_association,sampled_union_space
13265,1080,30,6,0,non_association,sampled_union_space
13266,548,108,26,0,non_association,sampled_union_space
13267,1295,75,23,0,non_association,sampled_union_space
13268,959,39,2,0,non_association,sampled_union_space
13269,1485,17,6,0,non_association,sampled_union_space
13270,95,28,26,0,non_association,sampled_union_space
13271,1175,123,22,0,non_association,sampled_union_space
13272,106,70,22,0,non_association,sampled_union_space
13273,960,13,12,0,non_association,sampled_union_space
13274,392,21,25,0,non_association,sampled_union_space
13275,278,91,28,0,non_association,sampled_union_space
13276,41,29,18,0,non_association,sampled_union_space
13277,594,132,18,0,non_association,sampled_union_space
13278,508,3,17,0,non_association,sampled_union_space
13279,773,141,18,0,non_association,sampled_union_space
13280,1048,80,17,0,non_association,sampled_union_space
13281,463,37,17,0,non_association,sampled_union_space
13282,571,64,17,0,non_association,sampled_union_space
13283,981,83,2,0,non_association,sampled_union_space
13284,1207,54,2,0,non_association,sampled_union_space
13285,1045,74,18,0,non_association,sampled_union_space
13286,731,97,18,0,non_association,sampled_union_space
13287,796,8,37,0,non_association,sampled_union_space
13288,1281,133,37,0,non_association,sampled_union_space
13289,1319,131,17,0,non_association,sampled_union_space
13290,563,20,22,0,non_association,sampled_union_space
13291,341,61,2,0,non_association,sampled_union_space
13292,938,7,10,0,non_association,sampled_union_space
13293,1005,45,2,0,non_association,sampled_union_space
13294,429,90,17,0,non_association,sampled_union_space
13295,84,11,18,0,non_association,sampled_union_space
13296,85,9,18,0,non_association,sampled_union_space
13297,933,60,29,0,non_association,sampled_union_space
13298,1189,61,24,0,non_association,sampled_union_space
13299,1178,3,37,0,non_association,sampled_union_space
13300,873,21,2,0,non_association,sampled_union_space
13301,953,145,24,0,non_association,sampled_union_space
13302,343,130,2,0,non_association,sampled_union_space
13303,1031,17,22,0,non_association,sampled_union_space
13304,1129,17,23,0,non_association,sampled_union_space
13305,429,127,2,0,non_association,sampled_union_space
13306,438,53,17,0,non_association,sampled_union_space
13307,99,96,23,0,non_association,sampled_union_space
13308,1144,120,22,0,non_association,sampled_union_space
13309,558,89,29,0,non_association,sampled_union_space
13310,1030,136,42,0,non_association,sampled_union_space
13311,328,122,23,0,non_association,sampled_union_space
13312,403,56,2,0,non_association,sampled_union_space
13313,385,18,18,0,non_association,sampled_union_space
13314,388,124,6,0,non_association,sampled_union_space
13315,1370,125,6,0,non_association,sampled_union_space
13316,138,125,2,0,non_association,sampled_union_space
13317,1385,39,2,0,non_association,sampled_union_space
13318,667,8,15,0,non_association,sampled_union_space
13319,1080,65,37,0,non_association,sampled_union_space
13320,700,133,65,0,non_association,sampled_union_space
13321,1324,129,2,0,non_association,sampled_union_space
13322,58,19,36,0,non_association,sampled_union_space
13323,1293,73,26,0,non_association,sampled_union_space
13324,613,96,2,0,non_association,sampled_union_space
13325,823,61,45,0,non_association,sampled_union_space
13326,1043,82,2,0,non_association,sampled_union_space
13327,811,121,15,0,non_association,sampled_union_space
13328,1261,21,22,0,non_association,sampled_union_space
13329,337,149,26,0,non_association,sampled_union_space
13330,1392,74,26,0,non_association,sampled_union_space
13331,1233,137,12,0,non_association,sampled_union_space
13332,728,70,6,0,non_association,sampled_union_space
13333,922,16,6,0,non_association,sampled_union_space
13334,1161,15,22,0,non_association,sampled_union_space
13335,902,27,26,0,non_association,sampled_union_space
13336,1282,89,15,0,non_association,sampled_union_space
13337,1030,4,6,0,non_association,sampled_union_space
13338,1183,136,12,0,non_association,sampled_union_space
13339,278,18,10,0,non_association,sampled_union_space
13340,1060,140,2,0,non_association,sampled_union_space
13341,1424,58,2,0,non_association,sampled_union_space
13342,1230,120,17,0,non_association,sampled_union_space
13343,449,24,27,0,non_association,sampled_union_space
13344,488,46,18,0,non_association,sampled_union_space
13345,2,33,6,0,non_association,sampled_union_space
13346,92,119,17,0,non_association,sampled_union_space
13347,264,75,6,0,non_association,sampled_union_space
13348,30,101,26,0,non_association,sampled_union_space
13349,537,104,24,0,non_association,sampled_union_space
13350,962,84,35,0,non_association,sampled_union_space
13351,192,28,6,0,non_association,sampled_union_space
13352,1349,72,26,0,non_association,sampled_union_space
13353,424,2,2,0,non_association,sampled_union_space
13354,174,50,12,0,non_association,sampled_union_space
13355,1284,29,21,0,non_association,sampled_union_space
13356,978,146,26,0,non_association,sampled_union_space
13357,1261,53,26,0,non_association,sampled_union_space
13358,162,4,21,0,non_association,sampled_union_space
13359,523,111,6,0,non_association,sampled_union_space
13360,1406,33,17,0,non_association,sampled_union_space
13361,366,16,21,0,non_association,sampled_union_space
13362,1174,54,22,0,non_association,sampled_union_space
13363,1063,5,22,0,non_association,sampled_union_space
13364,394,96,26,0,non_association,sampled_union_space
13365,1244,135,31,0,non_association,sampled_union_space
13366,235,113,18,0,non_association,sampled_union_space
13367,979,13,48,0,non_association,sampled_union_space
13368,1109,88,45,0,non_association,sampled_union_space
13369,1342,38,8,0,non_association,sampled_union_space
13370,249,96,13,0,non_association,sampled_union_space
13371,635,39,21,0,non_association,sampled_union_space
13372,912,7,6,0,non_association,sampled_union_space
13373,365,72,17,0,non_association,sampled_union_space
13374,259,131,23,0,non_association,sampled_union_space
13375,398,137,26,0,non_association,sampled_union_space
13376,494,124,41,0,non_association,sampled_union_space
13377,17,131,17,0,non_association,sampled_union_space
13378,988,106,17,0,non_association,sampled_union_space
13379,1335,3,23,0,non_association,sampled_union_space
13380,637,145,23,0,non_association,sampled_union_space
13381,958,108,21,0,non_association,sampled_union_space
13382,1460,79,6,0,non_association,sampled_union_space
13383,120,142,22,0,non_association,sampled_union_space
13384,690,104,41,0,non_association,sampled_union_space
13385,1089,30,2,0,non_association,sampled_union_space
13386,354,58,15,0,non_association,sampled_union_space
13387,1319,44,22,0,non_association,sampled_union_space
13388,55,24,24,0,non_association,sampled_union_space
13389,742,132,12,0,non_association,sampled_union_space
13390,613,2,2,0,non_association,sampled_union_space
13391,221,46,24,0,non_association,sampled_union_space
13392,317,38,28,0,non_association,sampled_union_space
13393,318,64,41,0,non_association,sampled_union_space
13394,1051,76,16,0,non_association,sampled_union_space
13395,492,143,17,0,non_association,sampled_union_space
13396,1000,139,17,0,non_association,sampled_union_space
13397,1485,5,12,0,non_association,sampled_union_space
13398,41,25,26,0,non_association,sampled_union_space
13399,1232,43,15,0,non_association,sampled_union_space
13400,214,40,26,0,non_association,sampled_union_space
13401,1409,110,32,0,non_association,sampled_union_space
13402,339,17,23,0,non_association,sampled_union_space
13403,1474,42,2,0,non_association,sampled_union_space
13404,1329,104,6,0,non_association,sampled_union_space
13405,1243,67,17,0,non_association,sampled_union_space
13406,905,98,22,0,non_association,sampled_union_space
13407,652,122,22,0,non_association,sampled_union_space
13408,630,75,17,0,non_association,sampled_union_space
13409,1126,42,24,0,non_association,sampled_union_space
13410,72,48,2,0,non_association,sampled_union_space
13411,361,122,5,0,non_association,sampled_union_space
13412,908,144,6,0,non_association,sampled_union_space
13413,735,39,23,0,non_association,sampled_union_space
13414,1195,61,17,0,non_association,sampled_union_space
13415,761,123,23,0,non_association,sampled_union_space
13416,1073,69,22,0,non_association,sampled_union_space
13417,1224,108,6,0,non_association,sampled_union_space
13418,1368,102,22,0,non_association,sampled_union_space
13419,990,25,2,0,non_association,sampled_union_space
13420,1095,50,18,0,non_association,sampled_union_space
13421,1456,37,17,0,non_association,sampled_union_space
13422,19,131,22,0,non_association,sampled_union_space
13423,1317,96,6,0,non_association,sampled_union_space
13424,104,133,17,0,non_association,sampled_union_space
13425,265,52,25,0,non_association,sampled_union_space
13426,56,94,12,0,non_association,sampled_union_space
13427,1078,110,24,0,non_association,sampled_union_space
13428,2,20,25,0,non_association,sampled_union_space
13429,822,68,18,0,non_association,sampled_union_space
13430,1181,16,12,0,non_association,sampled_union_space
13431,932,32,22,0,non_association,sampled_union_space
13432,1471,114,23,0,non_association,sampled_union_space
13433,933,127,18,0,non_association,sampled_union_space
13434,1300,27,17,0,non_association,sampled_union_space
13435,1247,66,6,0,non_association,sampled_union_space
13436,679,63,23,0,non_association,sampled_union_space
13437,1029,22,23,0,non_association,sampled_union_space
13438,138,121,2,0,non_association,sampled_union_space
13439,1009,92,23,0,non_association,sampled_union_space
13440,510,100,2,0,non_association,sampled_union_space
13441,312,96,2,0,non_association,sampled_union_space
13442,675,41,24,0,non_association,sampled_union_space
13443,603,67,17,0,non_association,sampled_union_space
13444,1125,121,2,0,non_association,sampled_union_space
13445,540,58,2,0,non_association,sampled_union_space
13446,23,110,6,0,non_association,sampled_union_space
13447,145,90,8,0,non_association,sampled_union_space
13448,1399,124,12,0,non_association,sampled_union_space
13449,1485,2,24,0,non_association,sampled_union_space
13450,865,53,26,0,non_association,sampled_union_space
13451,432,130,28,0,non_association,sampled_union_space
13452,1210,11,13,0,non_association,sampled_union_space
13453,431,134,12,0,non_association,sampled_union_space
13454,735,96,19,0,non_association,sampled_union_space
13455,458,44,17,0,non_association,sampled_union_space
13456,1199,59,28,0,non_association,sampled_union_space
13457,804,48,42,0,non_association,sampled_union_space
13458,604,90,8,0,non_association,sampled_union_space
13459,177,112,2,0,non_association,sampled_union_space
13460,1006,18,10,0,non_association,sampled_union_space
13461,1041,0,12,0,non_association,sampled_union_space
13462,370,110,12,0,non_association,sampled_union_space
13463,662,48,8,0,non_association,sampled_union_space
13464,1003,22,24,0,non_association,sampled_union_space
13465,738,63,21,0,non_association,sampled_union_space
13466,444,29,22,0,non_association,sampled_union_space
13467,305,73,6,0,non_association,sampled_union_space
13468,697,34,23,0,non_association,sampled_union_space
13469,791,15,26,0,non_association,sampled_union_space
13470,298,115,30,0,non_association,sampled_union_space
13471,861,121,31,0,non_association,sampled_union_space
13472,931,50,17,0,non_association,sampled_union_space
13473,485,96,2,0,non_association,sampled_union_space
13474,263,73,18,0,non_association,sampled_union_space
13475,1340,37,2,0,non_association,sampled_union_space
13476,1098,39,17,0,non_association,sampled_union_space
13477,1383,117,24,0,non_association,sampled_union_space
13478,494,116,26,0,non_association,sampled_union_space
13479,796,12,24,0,non_association,sampled_union_space
13480,714,5,22,0,non_association,sampled_union_space
13481,1130,139,6,0,non_association,sampled_union_space
13482,578,93,5,0,non_association,sampled_union_space
13483,722,116,5,0,non_association,sampled_union_space
13484,883,139,15,0,non_association,sampled_union_space
13485,16,140,26,0,non_association,sampled_union_space
13486,1372,107,8,0,non_association,sampled_union_space
13487,1482,58,12,0,non_association,sampled_union_space
13488,399,26,23,0,non_association,sampled_union_space
13489,976,32,25,0,non_association,sampled_union_space
13490,1125,9,14,0,non_association,sampled_union_space
13491,593,96,47,0,non_association,sampled_union_space
13492,286,58,17,0,non_association,sampled_union_space
13493,251,23,15,0,non_association,sampled_union_space
13494,75,57,17,0,non_association,sampled_union_space
13495,1255,103,2,0,non_association,sampled_union_space
13496,556,88,22,0,non_association,sampled_union_space
13497,48,38,23,0,non_association,sampled_union_space
13498,184,109,23,0,non_association,sampled_union_space
13499,438,110,6,0,non_association,sampled_union_space
13500,208,45,38,0,non_association,sampled_union_space
13501,749,94,5,0,non_association,sampled_union_space
13502,399,23,5,0,non_association,sampled_union_space
13503,841,135,6,0,non_association,sampled_union_space
13504,132,131,6,0,non_association,sampled_union_space
13505,752,115,25,0,non_association,sampled_union_space
13506,906,94,2,0,non_association,sampled_union_space
13507,1325,117,2,0,non_association,sampled_union_space
13508,829,90,15,0,non_association,sampled_union_space
13509,563,20,17,0,non_association,sampled_union_space
13510,1024,55,22,0,non_association,sampled_union_space
13511,1430,107,22,0,non_association,sampled_union_space
13512,827,96,24,0,non_association,sampled_union_space
13513,874,97,23,0,non_association,sampled_union_space
13514,492,43,26,0,non_association,sampled_union_space
13515,975,70,28,0,non_association,sampled_union_space
13516,306,98,31,0,non_association,sampled_union_space
13517,808,131,2,0,non_association,sampled_union_space
13518,686,56,25,0,non_association,sampled_union_space
13519,729,77,2,0,non_association,sampled_union_space
13520,875,106,24,0,non_association,sampled_union_space
13521,1129,139,28,0,non_association,sampled_union_space
13522,323,19,28,0,non_association,sampled_union_space
13523,1313,25,28,0,non_association,sampled_union_space
13524,58,74,18,0,non_association,sampled_union_space
13525,130,132,2,0,non_association,sampled_union_space
13526,1322,36,17,0,non_association,sampled_union_space
13527,261,3,18,0,non_association,sampled_union_space
13528,587,20,2,0,non_association,sampled_union_space
13529,154,38,25,0,non_association,sampled_union_space
13530,554,126,26,0,non_association,sampled_union_space
13531,1293,51,28,0,non_association,sampled_union_space
13532,836,54,2,0,non_association,sampled_union_space
13533,160,69,2,0,non_association,sampled_union_space
13534,548,141,12,0,non_association,sampled_union_space
13535,759,40,24,0,non_association,sampled_union_space
13536,1045,9,6,0,non_association,sampled_union_space
13537,1164,88,2,0,non_association,sampled_union_space
13538,499,37,21,0,non_association,sampled_union_space
13539,400,122,26,0,non_association,sampled_union_space
